path,slug,title,artist,year,track_file,md_exists,bc_url,bc_type,folder_exists,n_files
2025 - Valentim Frateschi Estreito,valentim-frateschi-estreito-2025,Valentim Frateschi Estreito,,2025,valentim-frateschi-estreito-2025.mp3,True,https://selokirecords.bandcamp.com/album/estreito,album,True,2
"2025 - Ventilador de Teto PH Mazza - Vizinhança, Pt. 2",03 - Ventilador de Teto - Amor Barato,"Vizinhança, Pt. 2",Ventilador de Teto PH Mazza,2025,03 - Ventilador de Teto - Amor Barato.mp3,False,,none,True,2
2025 - Victor Biglione Renata Puntel Frugal,victor-biglione-renata-puntel-frugal,Victor Biglione Renata Puntel Frugal,,2025,victor-biglione-renata-puntel-frugal.mp3,True,https://musicmagick.bandcamp.com/album/frugal-psicodelica,album,True,2
2025 - Vitor Brauer Treinquinumpara 05,vitor-brauer-treinquinumpara-05,Vitor Brauer Treinquinumpara 05,,2025,vitor-brauer-treinquinumpara-05.mp3,True,https://vitorbrauer.bandcamp.com/album/tr-inquinump-ra-05-florian-polis,album,True,2
2025 - Vitor Brauer Treinquinumpara 06 Porto,vitor-brauer-treinquinumpara-06-porto,Vitor Brauer Treinquinumpara 06 Porto,,2025,vitor-brauer-treinquinumpara-06-porto.mp3,True,https://vitorbrauer.bandcamp.com/album/tr-inquinump-ra-06-porto-velho,album,True,2
2024 - Alfredo Dias Gomes David Feldman Jessé Sadoc Jefferson Lescowich - Tributo a Elvin Jones,"06 - Alfredo Dias Gomes, Jefferson Lescowich - Drum Solo & Duo",Tributo a Elvin Jones,Alfredo Dias Gomes David Feldman Jessé Sadoc Jefferson Lescowich,2024,"06 - Alfredo Dias Gomes, Jefferson Lescowich - Drum Solo & Duo.mp3",False,,none,True,2
2024 - Amaro Freitas Mar De Cirandeiras,amaro-freitas-mar-de-cirandeiras-2024,Amaro Freitas Mar De Cirandeiras,,2024,amaro-freitas-mar-de-cirandeiras-2024.mp3,True,https://amarofreitas.bandcamp.com/album/yy,album,True,2
2024 - Amaro Freitas Yy,amaro-freitas-yy-2024,Amaro Freitas Yy,,2024,amaro-freitas-yy-2024.mp3,True,https://amarofreitas.bandcamp.com/album/yy,album,True,2
2024 - Andre Paixao Fora Do Ritmo,andre-paixao-fora-do-ritmo-2024,Andre Paixao Fora Do Ritmo,,2024,andre-paixao-fora-do-ritmo-2024.mp3,True,https://apaixaomusic.bandcamp.com/album/fora-do-ritmo,album,True,2
2024 - Astral Comedy Quando O Dia Da Cobranca,astral-comedy-quando-o-dia-da-cobranca,Astral Comedy Quando O Dia Da Cobranca,,2024,astral-comedy-quando-o-dia-da-cobranca.mp3,True,https://astralcomedy.bandcamp.com/album/quando-o-dia-da-cobran-a-chegar-eu-estarei-pronto,album,True,2
2024 - Astral Comedy Young Riddance,astral-comedy-young-riddance-2024,Astral Comedy Young Riddance,,2024,astral-comedy-young-riddance-2024.mp3,True,https://astralcomedy.bandcamp.com/album/young-riddance,album,True,2
2024 - Aurata Osme Vol1 O Ceu Nesse Instante,aurata-osme-vol1-o-ceu-nesse-instante,Aurata Osme Vol1 O Ceu Nesse Instante,,2024,aurata-osme-vol1-o-ceu-nesse-instante.mp3,True,https://aurata.bandcamp.com/album/vol1-o-c-u-nesse-instante,album,True,2
2024 - Beeguas - Festa ao Acaso,01 - Beeguas - Tdah,Festa ao Acaso,Beeguas,2024,01 - Beeguas - Tdah.mp3,False,,none,True,2
2024 - Bona Bona,bona-bona-2024,Bona Bona,,2024,bona-bona-2024.mp3,True,https://lazyfriendzzz.bandcamp.com/album/bona,album,True,2
2024 - Bruna Lucchesi Paulo Leminski Quem Faz,bruna-lucchesi-paulo-leminski-quem-faz,Bruna Lucchesi Paulo Leminski Quem Faz,,2024,bruna-lucchesi-paulo-leminski-quem-faz.mp3,True,https://brunalucchesi.bandcamp.com/album/quem-faz-amor-faz-barulho,album,True,2
2024 - Bruno Berle No Reino Dos Afetos 2,bruno-berle-no-reino-dos-afetos-2-2024,Bruno Berle No Reino Dos Afetos 2,,2024,bruno-berle-no-reino-dos-afetos-2-2024.mp3,True,https://bruno-berle.bandcamp.com/album/no-reino-dos-afetos-2,album,True,2
2024 - Carla Boregas Pena Ao Mar,carla-boregas-pena-ao-mar-2023,Carla Boregas Pena Ao Mar,,2024,carla-boregas-pena-ao-mar-2023.mp3,True,https://carlaboregas.bandcamp.com/album/pena-ao-mar,album,True,2
2024 - Churrus Sustainable,churrus-sustainable-2024,Churrus Sustainable,,2024,churrus-sustainable-2024.mp3,True,https://churrusbr.bandcamp.com/album/sustainable,album,True,2
2024 - Colapso - Colapso,colapso-colapso-2024,Colapso,Colapso,2024,colapso-colapso-2024.mp3,True,https://colapsopunk.bandcamp.com/album/colapso,album,True,2
2024 - Deekapz Super House,deekapz-super-house-2023,Deekapz Super House,,2024,deekapz-super-house-2023.mp3,True,https://deekapz.bandcamp.com/album/super-house-ep,album,True,2
2024 - Dimitriesque Exercicio De Melancolia,dimitriesque-exercicio-de-melancolia,Dimitriesque Exercicio De Melancolia,,2024,dimitriesque-exercicio-de-melancolia.mp3,True,https://djcrow.bandcamp.com/album/exerc-cio-de-melancolia,album,True,2
2024 - Flu Carlinhos Carneiro Flulinhoneiro,flu-carlinhos-carneiro-flulinhoneiro,Flu Carlinhos Carneiro Flulinhoneiro,,2024,flu-carlinhos-carneiro-flulinhoneiro.mp3,True,https://flurocks.bandcamp.com/album/flu-carlinhos-carneiro-flulinhoneiro,album,True,2
2024 - Gloios - Natureza Errada,gloios-natureza-errada-2024,Natureza Errada,Gloios,2024,gloios-natureza-errada-2024.mp3,True,https://gloios.bandcamp.com/album/natureza-errada,album,True,2
2024 - God Pussy - negroprotesto,god-pussy-n-e-g-r-o-p-r-o-t-e-s-t-o-2024,negroprotesto,God Pussy,2024,god-pussy-n-e-g-r-o-p-r-o-t-e-s-t-o-2024.mp3,True,https://godpussy.bandcamp.com/album/negroprotesto,album,True,2
2024 - Gringos Da Semana Janeiro Cheio De,gringos-da-semana-janeiro-cheio-de,Gringos Da Semana Janeiro Cheio De,,2024,gringos-da-semana-janeiro-cheio-de.mp3,True,https://demiurgoproject.bandcamp.com/album/7-virtues-for-a-wandering-spirit,album,True,2
2024 - Gringos Da Semana Mais Uma Gira Pelo,gringos-da-semana-mais-uma-gira-pelo,Gringos Da Semana Mais Uma Gira Pelo,,2024,gringos-da-semana-mais-uma-gira-pelo.mp3,True,https://thecarriearmitagequartet.bandcamp.com/album/the-carrie-armitage-quartet,album,True,2
2024 - Gringos Da Semana Misturando Estilos,gringos-da-semana-misturando-estilos,Gringos Da Semana Misturando Estilos,,2024,gringos-da-semana-misturando-estilos.mp3,True,https://spagruckus.bandcamp.com/album/ghosts-of-perversion,album,True,2
2024 - Gringos Da Semana Muitos Synths,gringos-da-semana-muitos-synths,Gringos Da Semana Muitos Synths,,2024,gringos-da-semana-muitos-synths.mp3,True,https://cycleoperant.bandcamp.com/album/a-journey-underground,album,True,2
2024 - Gringos Da Semana Nossa Compilacao Com,gringos-da-semana-nossa-compilacao-com,Gringos Da Semana Nossa Compilacao Com,,2024,gringos-da-semana-nossa-compilacao-com.mp3,True,https://olvomusic.bandcamp.com/album/ghost-beat-tape-vol-10,album,True,2
2024 - Gringos Da Semana Nossa Compilacao De,gringos-da-semana-nossa-compilacao-de,Gringos Da Semana Nossa Compilacao De,,2024,gringos-da-semana-nossa-compilacao-de.mp3,True,https://108recordings.bandcamp.com/album/time-for-love-to-win,album,True,2
2024 - Gringosdasemama Nossa Compilacao De,gringosdasemama-nossa-compilacao-de,Gringosdasemama Nossa Compilacao De,,2024,gringosdasemama-nossa-compilacao-de.mp3,True,https://henrikpultzmelbye.bandcamp.com/album/dr-mmene,album,True,2
2024 - Gringosdasemana Antes Que Julho Acabe,gringosdasemana-antes-que-julho-acabe,Gringosdasemana Antes Que Julho Acabe,,2024,gringosdasemana-antes-que-julho-acabe.mp3,True,https://mrhexadus.bandcamp.com/track/hermetic-chamber-trinity,track,True,2
2024 - Gringosdasemana Novos Sons Gringos De,gringosdasemana-novos-sons-gringos-de,Gringosdasemana Novos Sons Gringos De,,2024,gringosdasemana-novos-sons-gringos-de.mp3,True,https://stamor.bandcamp.com/album/the-absurd,album,True,2
2024 - Gringosdasemana O Mundo E Grandao E,gringosdasemana-o-mundo-e-grandao-e,Gringosdasemana O Mundo E Grandao E,,2024,gringosdasemana-o-mundo-e-grandao-e.mp3,True,https://michelebertoni.bandcamp.com/album/sounds-for-films-of-sicily-and-sardinia,album,True,2
2024 - Gringosdasemana Uma Volta Ao Mundo Com,gringosdasemana-uma-volta-ao-mundo-com,Gringosdasemana Uma Volta Ao Mundo Com,,2024,gringosdasemana-uma-volta-ao-mundo-com.mp3,True,https://eassae.bandcamp.com/album/esse-essay,album,True,2
2024 - Gueersh Interferencias Na Fazendinha,gueersh-interferencias-na-fazendinha,Gueersh Interferencias Na Fazendinha,,2024,gueersh-interferencias-na-fazendinha.mp3,True,https://experimentosrurales.bandcamp.com/album/interfer-ncias-na-fazendinha-xr-042,album,True,2
2024 - Guerrinha Exposicao Popular,guerrinha-exposicao-popular-2024,Guerrinha Exposicao Popular,,2024,guerrinha-exposicao-popular-2024.mp3,True,https://guerrinha.bandcamp.com/album/exposi-o-popular,album,True,2
2024 - Gustavo Nobio - Chá de Boldo [Single],gustavo-nobio-sucessos-nobianos-que-o,Chá de Boldo [Single],Gustavo Nobio,2024,gustavo-nobio-sucessos-nobianos-que-o.mp3,True,https://gustavonobio.bandcamp.com/releases,generic,True,2
2024 - Gustavo Nobio - Versocrático [8D],gustavo-nobio-versocratico-8d-2024,Versocrático [8D],Gustavo Nobio,2024,gustavo-nobio-versocratico-8d-2024.mp3,True,https://gustavonobio.bandcamp.com/album/versocr-tico-8d,album,True,2
2024 - Gustavo Nobio Versocratico,gustavo-nobio-versocratico-2023,Gustavo Nobio Versocratico,,2024,gustavo-nobio-versocratico-2023.mp3,True,https://gustavonobio.bandcamp.com/album/versocr-tico-ep,album,True,2
2024 - Henrique Iwao 4 Arranjos,henrique-iwao-4-arranjos-2023,Henrique Iwao 4 Arranjos,,2024,henrique-iwao-4-arranjos-2023.mp3,True,https://henriqueiwao.bandcamp.com/album/4-arranjos,album,True,2
2024 - Iramano - Blissfully Yours,iramano-blissfully-yours-2024,Blissfully Yours,Iramano,2024,iramano-blissfully-yours-2024.mp3,True,https://creepmachine.bandcamp.com/album/blissfully-yours,album,True,2
2024 - Joao Botelho Hishigata No Hana,joao-botelho-hishigata-no-hana-2023,Joao Botelho Hishigata No Hana,,2024,joao-botelho-hishigata-no-hana-2023.mp3,True,https://marambaia.bandcamp.com/album/hishigata-no-hana,album,True,2
2024 - Larva Serrote - TANATOFILIA,larva-serrote-tanatofilia-2024,TANATOFILIA,Larva Serrote,2024,larva-serrote-tanatofilia-2024.mp3,True,https://yaelfct.bandcamp.com/album/tanatofilia,album,True,2
2024 - Limao Sound See Veja,limao-sound-see-veja-2024,Limao Sound See Veja,,2024,limao-sound-see-veja-2024.mp3,True,https://limaothesound.bandcamp.com/album/see-veja,album,True,2
2024 - Lonely Me - No Gaps Btwn Icy Slncs,lonely-me-no-gaps-btwn-icy-slncs-2024,No Gaps Btwn Icy Slncs,Lonely Me,2024,lonely-me-no-gaps-btwn-icy-slncs-2024.mp3,True,https://lonelyme.bandcamp.com/album/no-gaps-btwn-icy-slncs,album,True,2
2024 - Lonely Me - No Slncs Wthn Hard Panning - Cassette Pan,lonely-me-twisted-sad-machines-2018,No Slncs Wthn Hard Panning - Cassette Pan,Lonely Me,2024,lonely-me-twisted-sad-machines-2018.mp3,True,https://lonelyme.bandcamp.com,generic,True,2
2024 - Luiza Brina - Prece,"05 - Rainha Isabel Casimira, Luiza Brina - Rainha Belinha entoa Velhos de Coroa",Prece,Luiza Brina,2024,"05 - Rainha Isabel Casimira, Luiza Brina - Rainha Belinha entoa Velhos de Coroa.mp3",False,,none,True,2
2024 - Maria Beraldo Colinho,maria-beraldo-colinho-2024,Maria Beraldo Colinho,,2024,maria-beraldo-colinho-2024.mp3,True,https://mariaberaldo.bandcamp.com/album/colinho,album,True,2
2024 - marimbondo-plenos-pulmoes-2024,marimbondo-plenos-pulmoes-2024,plenos-pulmoes-2024,marimbondo,2024,marimbondo-plenos-pulmoes-2024.mp3,True,https://marimbondo.bandcamp.com/album/plenos-pulm-es,album,True,2
2024 - Medeborg Ringtone Simulacra,medeborg-ringtone-simulacra-2024,Medeborg Ringtone Simulacra,,2024,medeborg-ringtone-simulacra-2024.mp3,True,https://medeborg.bandcamp.com/album/ringtone-simulacra,album,True,2
2024 - meraluz-as-cores-2024,meraluz-as-cores-2024,as-cores-2024,meraluz,2024,meraluz-as-cores-2024.mp3,True,https://meraluz.bandcamp.com/album/as-cores,album,True,2
2024 - Meyot Sopa Primordial,meyot-sopa-primordial-2024,Meyot Sopa Primordial,,2024,meyot-sopa-primordial-2024.mp3,True,https://meyot.bandcamp.com/album/sopa-primordial,album,True,2
2024 - MIXTAPE Batalha Da Escadaria - VOL 1,MIXTAPE Batalha da Escadaria - VOL 1,VOL 1,MIXTAPE Batalha Da Escadaria,2024,MIXTAPE Batalha da Escadaria - VOL 1.mp3,False,,none,True,2
2024 - Mnth Lume Purpuro,mnth-lume-purpuro-2024,Mnth Lume Purpuro,,2024,mnth-lume-purpuro-2024.mp3,True,https://mnth.bandcamp.com/album/lume-p-rpuro,album,True,2
2024 - Módulo Lunar - Irritante Paz,modulo-lunar-irritante-paz-2024,Irritante Paz,Módulo Lunar,2024,modulo-lunar-irritante-paz-2024.mp3,True,https://bandamodulolunar.bandcamp.com/album/irritante-paz,album,True,2
2024 - N.I.X MACHINE - A Evolução do DRILL,02 - N.I.X MACHINE - UM DRILL EMOCIONAL,A Evolução do DRILL,N.I.X MACHINE,2024,02 - N.I.X MACHINE - UM DRILL EMOCIONAL.mp3,False,,none,True,2
2024 - Negro Leo - RELA,negro-leo-coisado-2017,RELA,Negro Leo,2024,negro-leo-coisado-2017.mp3,True,https://negroleo.bandcamp.com,generic,True,2
2024 - Nico Martins Samba Do Kali Yuga,nico-martins-samba-do-kali-yuga-2022,Nico Martins Samba Do Kali Yuga,,2024,nico-martins-samba-do-kali-yuga-2022.mp3,True,https://nicomartins.bandcamp.com/album/samba-do-kali-yuga,album,True,2
2024 - Nyx Avatar - MITOSE,nyx-avatar-mitose-2024,MITOSE,Nyx Avatar,2024,nyx-avatar-mitose-2024.mp3,True,https://yaelfct.bandcamp.com/album/mitose,album,True,2
2024 - Növa - Low #1,nova-ao-vivo-no-palacio-da-musica-2020,Low #1,Növa,2024,nova-ao-vivo-no-palacio-da-musica-2020.mp3,True,https://noovaband.bandcamp.com,generic,True,2
2024 - o-no-era-normal-2024,o-no-era-normal-2024,no-era-normal-2024,o,2024,o-no-era-normal-2024.mp3,True,https://oooooonnnnnnoooooo.bandcamp.com/album/era-normal,album,True,2
2024 - Radio Diaspora Boemia,radio-diaspora-boemia-2024,Radio Diaspora Boemia,,2024,radio-diaspora-boemia-2024.mp3,True,https://radio-diaspora.bandcamp.com/album/boemia,album,True,2
2024 - rancor-st-2024,rancor-st-2024,st-2024,rancor,2024,rancor-st-2024.mp3,True,https://rancorviolence.bandcamp.com/album/s-t,album,True,2
2024 - Reiner - ELÃ,reiner-filho-da-nuvem-2016,ELÃ,Reiner,2024,reiner-filho-da-nuvem-2016.mp3,True,https://reinermusica.bandcamp.com,generic,True,2
2024 - Rubi Thalin Shirts Blondgyals,rubi-thalin-shirts-blondgyals-2024,Rubi Thalin Shirts Blondgyals,,2024,rubi-thalin-shirts-blondgyals-2024.mp3,True,https://selokirecords.bandcamp.com/album/blondgyals,album,True,2
2024 - Taksi Noise - Side B,taksi-noise-side-b-2024,Side B,Taksi Noise,2024,taksi-noise-side-b-2024.mp3,True,https://taksinoise.bandcamp.com/album/side-b,album,True,2
2024 - The Parking Lots - Rebobine Antes de Devolver,01 - The Parking Lots - Ela Fuma,Rebobine Antes de Devolver,The Parking Lots,2024,01 - The Parking Lots - Ela Fuma.mp3,False,,none,True,2
2024 - Tomentosa Tez - JAHZZ,tomentosa-tez-jahzz-2024,JAHZZ,Tomentosa Tez,2024,tomentosa-tez-jahzz-2024.mp3,True,https://tomentosatez.bandcamp.com/album/jahzz,album,True,2
2024 - Torres de Mello - 2024 - Torres de Mello - torres-de-mello-quem-sabe-2016,torres-de-mello-quem-sabe-2016,2024 - Torres de Mello - torres-de-mello-quem-sabe-2016,Torres de Mello,2024,torres-de-mello-quem-sabe-2016.mp3,True,https://torresdemello.bandcamp.com/**](https://torresdemello.bandcamp.com,generic,True,2
2024 - Trailerfuss - Roteiro Sem Final,trailerfuss-roteiro-sem-final-2024,Roteiro Sem Final,Trailerfuss,2024,trailerfuss-roteiro-sem-final-2024.mp3,True,https://trailerfuss.bandcamp.com/album/roteiro-sem-final,album,True,2
2024 - Tristeza Nao Tem Fim Felicidade Sim,tristeza-nao-tem-fim-felicidade-sim-2024,Tristeza Nao Tem Fim Felicidade Sim,,2024,tristeza-nao-tem-fim-felicidade-sim-2024.mp3,True,https://tristezanaotemfim.bandcamp.com/album/felicidade-sim,album,True,2
2024 - Twikipedia For Rest Of Your Life,twikipedia-for-rest-of-your-life-2024,Twikipedia For Rest Of Your Life,,2024,twikipedia-for-rest-of-your-life-2024.mp3,True,https://twikipedia.bandcamp.com/album/for-the-rest-of-your-life,album,True,2
2024 - Varadouro Attack - Relhos Ancestrais,varadouro-attack-relhos-ancestrais-2024,Relhos Ancestrais,Varadouro Attack,2024,varadouro-attack-relhos-ancestrais-2024.mp3,True,https://varadouroattack.bandcamp.com/album/relhos-ancestrais,album,True,2
2024 - Vazio Necrocosmos,vazio-necrocosmos-2024,Vazio Necrocosmos,,2024,vazio-necrocosmos-2024.mp3,True,https://vazio.bandcamp.com/album/necrocosmos,album,True,2
2024 - Vitor Brauer Treinquinumpara 02 Rio De,vitor-brauer-treinquinumpara-02-rio-de,Vitor Brauer Treinquinumpara 02 Rio De,,2024,vitor-brauer-treinquinumpara-02-rio-de.mp3,True,https://vitorbrauer.bandcamp.com/album/tr-inquinump-ra-02-rio-de-janeiro,album,True,2
2024 - Vulgar Debil Scorpio,vulgar-debil-scorpio-2024,Vulgar Debil Scorpio,,2024,vulgar-debil-scorpio-2024.mp3,True,https://vulgardebil.bandcamp.com/album/scorpio,album,True,2
2023 - Acidental Objetos Acusticos,acidental-objetos-acusticos-2023,Acidental Objetos Acusticos,,2023,acidental-objetos-acusticos-2023.mp3,True,https://acidental.bandcamp.com/album/objetos-ac-sticos,album,True,2
2023 - Aiye Transes,aiye-transes-2023,Aiye Transes,,2023,aiye-transes-2023.mp3,True,https://balaclavarecords.bandcamp.com/album/transes,album,True,2
2023 - Aloysio Letra - Depois,02 - Aloysio Letra - Sundiata,Depois,Aloysio Letra,2023,02 - Aloysio Letra - Sundiata.mp3,False,,none,True,2
2023 - Amanda Magalhaes Mare De Cheiro,amanda-magalhaes-mare-de-cheiro-2023,Amanda Magalhaes Mare De Cheiro,,2023,amanda-magalhaes-mare-de-cheiro-2023.mp3,True,https://amandamagalhes.bandcamp.com/album/mar-de-cheiro,album,True,2
2023 - Animal Trees - Espelho Trincado,animal-trees-espelho-trincado-2023,Espelho Trincado,Animal Trees,2023,animal-trees-espelho-trincado-2023.mp3,True,https://animaltrees.bandcamp.com/album/espelho-trincado,album,True,2
2023 - Apolinária da Ínsula de Levi - Libitina Thanatas,apolinaria-da-insula-de-levi-libitina,Libitina Thanatas,Apolinária da Ínsula de Levi,2023,apolinaria-da-insula-de-levi-libitina.mp3,True,https://apolinariadainsuladelevi.bandcamp.com/album/libitina-thanatas,album,True,2
2023 - Astral Comedy Regalia,astral-comedy-regalia-2023,Astral Comedy Regalia,,2023,astral-comedy-regalia-2023.mp3,True,https://astralcomedy.bandcamp.com/album/regalia,album,True,2
2023 - BIKE - Arte Bruta,bike-arte-bruta-2023,Arte Bruta,BIKE,2023,bike-arte-bruta-2023.mp3,True,https://bikeoficial.bandcamp.com/album/arte-bruta,album,True,2
2023 - bike-arte-bruta-2023,bike-arte-bruta-2023,arte-bruta-2023,bike,2023,bike-arte-bruta-2023.mp3,True,https://bikeoficial.bandcamp.com/album/arte-bruta,album,True,2
2023 - Billy Ponzio - RASCUNHOS SONOROS,billy-ponzio-rascunhos-sonoros-2023,RASCUNHOS SONOROS,Billy Ponzio,2023,billy-ponzio-rascunhos-sonoros-2023.mp3,True,https://billyponzio.bandcamp.com/album/rascunhos-sonoros-3,album,True,2
2023 - BLUES DRIVE MONSTER - A Evolução Criadora,blues-drive-monster-evolucao-criadora,A Evolução Criadora,BLUES DRIVE MONSTER,2023,blues-drive-monster-evolucao-criadora.mp3,True,https://bluesdrivemonster.bandcamp.com/album/a-evolu-o-criadora,album,True,2
2023 - Bruxa Do Mangue 1110,bruxa-do-mangue-1110-2023,Bruxa Do Mangue 1110,,2023,bruxa-do-mangue-1110-2023.mp3,True,https://nightmarecho.bandcamp.com/album/1110,album,True,2
2023 - Bruxa Do Mangue Free Flight,bruxa-do-mangue-free-flight-2023,Bruxa Do Mangue Free Flight,,2023,bruxa-do-mangue-free-flight-2023.mp3,True,https://nightmarecho.bandcamp.com/album/free-flight,album,True,2
2023 - Bruxa Do Mangue God Be Damned,bruxa-do-mangue-god-be-damned-2023,Bruxa Do Mangue God Be Damned,,2023,bruxa-do-mangue-god-be-damned-2023.mp3,True,https://nightmarecho.bandcamp.com/album/god-be-damned,album,True,2
2023 - cacto-rinoceronte - quem vai sentir saudade de mim,cacto-rinoceronte-quem-vai-sentir,rinoceronte - quem vai sentir saudade de mim,cacto,2023,cacto-rinoceronte-quem-vai-sentir.mp3,True,https://cacto--rinoceronte.bandcamp.com/album/quem-vai-sentir-saudade-de-mim,album,True,2
2023 - Caeeki - CAEEKI EP,caeeki-caeeki-ep-2023,CAEEKI EP,Caeeki,2023,caeeki-caeeki-ep-2023.mp3,True,https://caeeki.bandcamp.com/album/caeeki-ep,album,True,2
2023 - Capetini - Perro Doblado,capetini-perro-doblado-2023,Perro Doblado,Capetini,2023,capetini-perro-doblado-2023.mp3,True,https://40porcentofodabarramaneirissimo.bandcamp.com/album/perro-doblado,album,True,2
